Local time,Open,High,Low,Close,Volume
09.01.2023 01:00:00.000 GMT+0100,226.866,239.886,226.367,239.176,434789999.0081
16.01.2023 01:00:00.000 GMT+0100,237.947,242.356,230.676,239.977,576914401.0542
23.01.2023 01:00:00.000 GMT+0100,240.886,249.807,230.877,248.157,622912797.9278
30.01.2023 01:00:00.000 GMT+0100,244.246,264.667,242.177,258.266,815588397.9796997
06.02.2023 01:00:00.000 GMT+0100,256.726,276.736,254.766,262.967,665347194.6717001
13.02.2023 01:00:00.000 GMT+0100,267.486,274.926,255.976,257.927,772047596.9316002
20.02.2023 01:00:00.000 GMT+0100,254.396,256.837,248.096,249.096,643932007.7897999
27.02.2023 01:00:00.000 GMT+0100,252.667,255.597,245.596,255.366,712642802.2385
06.03.2023 01:00:00.000 GMT+0100,256.357,260.077,247.576,248.507,833046001.4343
13.03.2023 01:00:00.000 GMT+0100,247.417,283.287,245.696,279.257,1044514804.8400999
20.03.2023 01:00:00.000 GMT+0100,277.097,281.006,269.496,280.436,844579203.6058
27.03.2023 02:00:00.000 GMT+0200,280.497,288.796,272.016,287.967,492181199.0741
03.04.2023 02:00:00.000 GMT+0200,286.067,292.067,282.016,291.467,376540201.187
10.04.2023 02:00:00.000 GMT+0200,289.046,289.866,281.636,286.037,476805596.3515
17.04.2023 02:00:00.000 GMT+0200,289.916,291.656,283.017,285.637,426057298.1834
24.04.2023 02:00:00.000 GMT+0200,281.496,308.907,275.326,307.166,440253000.2592
01.05.2023 02:00:00.000 GMT+0200,306.607,311.886,303.386,310.477,463613399.50579983
08.05.2023 02:00:00.000 GMT+0200,309.957,312.987,306.066,308.947,392333399.7727001
15.05.2023 02:00:00.000 GMT+0200,309.007,319.027,307.566,318.277,353733297.34790003
22.05.2023 02:00:00.000 GMT+0200,317.996,333.376,312.596,332.816,380206800.46110004
29.05.2023 02:00:00.000 GMT+0200,335.117,337.467,324.676,335.277,349209000.58750015
05.06.2023 02:00:00.000 GMT+0200,335.187,338.537,322.496,326.766,401453999.99609995
12.06.2023 02:00:00.000 GMT+0200,328.237,351.046,325.146,342.476,378394198.8948
19.06.2023 02:00:00.000 GMT+0200,339.247,342.026,332.036,334.916,299732399.9405
26.06.2023 02:00:00.000 GMT+0200,333.736,342.706,328.456,340.056,420331501.00680006
03.07.2023 02:00:00.000 GMT+0200,339.006,342.966,334.707,337.086,246559797.28710005
10.07.2023 02:00:00.000 GMT+0200,334.626,351.417,326.996,345.206,455122801.7807001
17.07.2023 02:00:00.000 GMT+0200,345.646,366.736,340.907,343.396,371444397.9263
24.07.2023 02:00:00.000 GMT+0200,345.776,351.827,329.016,338.276,306387899.8754
31.07.2023 02:00:00.000 GMT+0200,336.926,338.507,325.966,327.776,282684599.3995
07.08.2023 02:00:00.000 GMT+0200,328.836,331.087,319.206,320.946,328690800.6668001
14.08.2023 02:00:00.000 GMT+0200,321.357,325.067,311.496,316.466,361606499.1951
21.08.2023 02:00:00.000 GMT+0200,317.787,332.877,317.016,322.876,328580101.4902
28.08.2023 02:00:00.000 GMT+0200,325.427,331.797,321.666,328.666,279835201.7406
